,year,doy,hourmin,San Francisco,Los Angeles,San Diego
631,2012,301,1900,291.42,300.21,301.42
632,2012,301,2000,292.76,301.6,301.97
633,2012,301,2100,293.77,301.94,301.02
634,2012,301,2200,293.65,301.97,301.07
635,2012,301,2300,294.21,302.53,300.37
636,2012,302,0,293.68,301.16,299.87
637,2012,302,100,292.45,299.62,297.49
638,2012,302,200,290.56,297.86,295.51
639,2012,302,300,289.05,296.37,293.98
640,2012,302,400,288.16,295.38,293.0
641,2012,302,500,287.66,294.72,291.89
642,2012,302,600,286.99,293.48,290.83
643,2012,302,700,286.47,292.7,289.98
644,2012,302,800,286.27,291.78,289.38
645,2012,302,900,285.91,291.13,289.53
646,2012,302,1000,285.59,290.11,288.86
647,2012,302,1100,285.42,289.34,288.11
648,2012,302,1200,285.33,289.29,288.22
649,2012,302,1300,285.07,289.25,287.74
650,2012,302,1400,285.14,289.29,287.06
651,2012,302,1500,285.31,289.92,289.33
652,2012,302,1600,288.34,293.93,294.33
653,2012,302,1700,290.59,297.52,298.08
654,2012,302,1800,292.37,300.05,300.59
655,2012,302,1900,293.77,301.79,302.2
656,2012,302,2000,295.33,302.38,303.18
657,2012,302,2100,296.89,303.74,302.37
658,2012,302,2200,298.06,303.47,301.21
659,2012,302,2300,297.11,302.38,300.51
660,2012,303,0,296.12,301.16,299.97
661,2012,303,100,295.41,299.13,296.72
662,2012,303,200,292.64,296.71,294.27
663,2012,303,300,290.91,295.22,291.95
664,2012,303,400,289.73,294.16,291.37
665,2012,303,500,289.01,292.98,290.08
666,2012,303,600,288.43,291.99,290.19
667,2012,303,700,288.2,291.22,288.61
668,2012,303,800,287.83,290.15,288.21
669,2012,303,900,287.72,289.46,287.87
670,2012,303,1000,287.21,288.93,287.91
671,2012,303,1100,286.53,288.74,288.35
672,2012,303,1200,286.25,288.15,286.44
673,2012,303,1300,286.24,288.68,287.48
674,2012,303,1400,285.69,287.86,286.38
675,2012,303,1500,285.58,288.43,288.88
676,2012,303,1600,288.48,292.74,293.76
677,2012,303,1700,290.52,296.06,297.16
678,2012,303,1800,292.13,299.51,298.72
679,2012,303,1900,293.62,300.26,299.46
680,2012,303,2000,294.37,300.62,299.74
681,2012,303,2100,296.33,300.68,298.85
682,2012,303,2200,296.76,300.22,298.83
683,2012,303,2300,296.85,299.39,298.96
684,2012,304,0,295.26,298.32,297.72
685,2012,304,100,293.29,296.57,295.64
686,2012,304,200,290.03,294.76,293.31
687,2012,304,300,288.86,293.56,291.36
688,2012,304,400,288.17,292.14,290.12
689,2012,304,500,287.62,291.23,289.02
690,2012,304,600,287.06,290.24,288.47
691,2012,304,700,286.74,289.35,288.07
692,2012,304,800,286.38,288.84,287.25
693,2012,304,900,285.79,288.31,287.14
694,2012,304,1000,285.57,287.38,286.86
695,2012,304,1100,285.58,286.77,286.87
696,2012,304,1200,284.85,286.64,287.06
697,2012,304,1300,284.99,286.51,286.95
698,2012,304,1400,284.76,286.52,285.66
699,2012,304,1500,284.73,287.41,288.23
700,2012,304,1600,286.08,290.9,291.4
701,2012,304,1700,286.75,293.85,294.96
702,2012,304,1800,288.33,295.9,297.63
703,2012,304,1900,288.73,296.04,298.23
704,2012,304,2000,290.8,298.62,298.8
705,2012,304,2100,292.17,299.31,298.77
706,2012,304,2200,294.91,299.19,297.47
707,2012,304,2300,295.14,297.82,295.92
708,2012,305,0,294.21,295.85,294.52
709,2012,305,100,291.84,293.81,292.78
710,2012,305,200,288.52,291.93,290.78
711,2012,305,300,287.87,290.82,289.44
712,2012,305,400,287.34,290.23,288.8
713,2012,305,500,286.95,289.5,288.12
714,2012,305,600,286.05,288.88,287.64
715,2012,305,700,285.77,288.3,286.65
716,2012,305,800,285.49,287.31,286.19
717,2012,305,900,285.45,287.45,286.05
718,2012,305,1000,284.85,287.36,285.85
719,2012,305,1100,284.64,286.51,285.27
720,2012,305,1200,284.4,286.35,285.23
721,2012,305,1300,284.3,286.35,285.01
722,2012,305,1400,284.55,285.63,284.97
723,2012,305,1500,284.42,285.89,286.06
724,2012,305,1600,285.56,288.03,289.17
725,2012,305,1700,286.65,291.93,291.77
726,2012,305,1800,287.46,294.06,295.15
727,2012,305,1900,288.47,294.67,295.53
728,2012,305,2000,289.6,295.45,295.05
729,2012,305,2100,290.48,296.46,296.26
730,2012,305,2200,291.01,296.27,295.94
731,2012,305,2300,291.81,295.87,294.45
732,2012,306,0,290.99,294.64,292.84
733,2012,306,100,289.13,292.72,291.21
734,2012,306,200,288.03,291.12,290.28
735,2012,306,300,287.69,290.66,289.21
736,2012,306,400,287.1,290.04,288.19
737,2012,306,500,287.01,289.18,287.61
738,2012,306,600,286.71,288.38,287.1
739,2012,306,700,286.95,287.67,286.8
740,2012,306,800,287.07,287.55,287.75
741,2012,306,900,287.27,287.29,288.22
742,2012,306,1000,287.22,287.28,288.38
743,2012,306,1100,287.15,287.32,288.12
744,2012,306,1200,287.22,286.37,287.36
745,2012,306,1300,287.22,286.26,286.74
746,2012,306,1400,287.29,286.39,286.84
747,2012,306,1500,287.37,287.15,287.61
748,2012,306,1600,287.35,287.9,288.05
749,2012,306,1700,288.21,289.47,289.4
750,2012,306,1800,289.08,290.97,291.47
751,2012,306,1900,289.55,292.27,292.85
752,2012,306,2000,289.79,293.2,293.62
753,2012,306,2100,289.79,293.62,293.43
754,2012,306,2200,289.9,294.25,293.55
755,2012,306,2300,289.98,294.1,293.75
756,2012,307,0,290.02,292.93,292.37
757,2012,307,100,289.56,291.62,290.63
758,2012,307,200,288.83,289.94,289.87
759,2012,307,300,288.75,289.05,289.23
760,2012,307,400,288.54,288.42,289.28
761,2012,307,500,288.37,288.13,289.29
762,2012,307,600,288.09,287.56,288.94
763,2012,307,700,288.12,287.07,289.14
764,2012,307,800,287.77,286.67,289.19
765,2012,307,900,287.82,286.58,289.15
766,2012,307,1000,287.58,286.42,289.1
767,2012,307,1100,287.65,286.94,288.92
768,2012,307,1200,287.65,287.25,288.7
769,2012,307,1300,287.73,287.2,288.68
770,2012,307,1400,287.72,287.39,288.7
771,2012,307,1500,287.76,287.45,288.86
772,2012,307,1600,287.77,287.87,289.12
773,2012,307,1700,288.46,288.63,290.35
774,2012,307,1800,289.43,289.73,291.42
775,2012,307,1900,289.8,290.26,291.74
776,2012,307,2000,290.75,291.91,292.75
777,2012,307,2100,291.28,292.51,293.18
778,2012,307,2200,291.66,292.58,293.51
779,2012,307,2300,291.42,292.6,291.63
780,2012,308,0,291.09,291.66,290.42
781,2012,308,100,289.5,290.31,289.67
782,2012,308,200,287.8,289.84,289.01
783,2012,308,300,287.08,289.06,288.63
784,2012,308,400,286.42,288.4,288.16
785,2012,308,500,285.49,287.14,288.67
786,2012,308,600,285.07,286.55,288.97
787,2012,308,700,284.42,286.33,288.96
788,2012,308,800,284.02,285.37,288.89
789,2012,308,900,283.18,285.46,288.96
790,2012,308,1000,282.98,286.12,288.89
791,2012,308,1100,282.43,286.54,288.85
792,2012,308,1200,281.97,286.75,288.74
793,2012,308,1300,281.97,286.99,288.72
794,2012,308,1400,282.3,287.34,288.67
795,2012,308,1500,282.71,287.59,288.74
796,2012,308,1600,284.9,288.62,289.49
797,2012,308,1700,287.32,289.93,290.62
798,2012,308,1800,288.83,291.09,291.41
799,2012,308,1900,289.55,291.73,291.96
800,2012,308,2000,290.7,292.48,292.47
801,2012,308,2100,291.75,293.16,293.09
802,2012,308,2200,291.28,293.88,292.68
803,2012,308,2300,290.51,294.1,292.58
804,2012,309,0,289.89,293.06,291.64
805,2012,309,100,288.86,291.69,290.38
806,2012,309,200,287.61,290.11,289.53
807,2012,309,300,286.49,289.5,288.43
808,2012,309,400,286.1,289.07,287.54
809,2012,309,500,285.27,288.31,286.89
810,2012,309,600,284.48,288.24,286.5
811,2012,309,700,284.09,287.8,285.98
812,2012,309,800,283.54,287.08,285.56
813,2012,309,900,283.4,286.44,285.39
814,2012,309,1000,283.235,286.035,285.03
815,2012,309,1100,283.07,285.63,284.67
816,2012,309,1200,283.26,285.24,285.03
817,2012,309,1300,283.17,284.81,285.0
818,2012,309,1400,283.68,284.85,284.87
819,2012,309,1500,284.41,285.0,285.77
820,2012,309,1600,286.23,288.49,289.15
821,2012,309,1700,288.72,291.16,291.17
822,2012,309,1800,289.46,291.26,291.66
823,2012,309,1900,290.72,293.36,294.1
824,2012,309,2000,292.8,295.51,295.51
825,2012,309,2100,293.68,296.84,294.93
826,2012,309,2200,294.31,296.75,294.34
827,2012,309,2300,294.63,296.21,294.24
828,2012,310,0,294.36,295.18,293.25
829,2012,310,100,292.43,292.93,291.66
830,2012,310,200,291.06,292.6,290.81
831,2012,310,300,289.79,291.34,289.54
832,2012,310,400,288.87,290.43,289.25
833,2012,310,500,288.33,289.57,288.77
834,2012,310,600,287.69,289.18,288.05
835,2012,310,700,286.94,288.62,287.84
836,2012,310,800,286.73,287.97,287.46
837,2012,310,900,286.29,286.64,287.15
838,2012,310,1000,285.74,285.72,287.05
839,2012,310,1100,285.68,286.21,286.72
840,2012,310,1200,285.55,286.72,285.62
841,2012,310,1300,285.43,287.0,285.05
842,2012,310,1400,285.27,285.74,285.93
843,2012,310,1500,285.32,285.8,287.08
844,2012,310,1600,286.74,286.8,289.21
845,2012,310,1700,289.62,291.57,294.63
846,2012,310,1800,291.55,296.47,297.81
847,2012,310,1900,292.75,300.5,300.9
848,2012,310,2000,293.53,301.77,301.66
849,2012,310,2100,295.535,302.79,302.085
850,2012,310,2200,297.54,303.81,302.51
851,2012,310,2300,297.54,303.81,302.51
852,2012,311,0,291.48,303.81,302.51
853,2012,311,100,294.51,303.81,302.51
854,2012,311,200,297.54,303.81,302.51
855,2012,311,300,297.54,303.81,302.51
856,2012,311,400,297.54,303.81,302.51
857,2012,311,500,297.54,303.81,302.51
858,2012,311,600,297.54,303.81,302.51
859,2012,311,700,288.78,293.73,294.91
860,2012,311,800,288.78,293.73,294.91
861,2012,311,900,288.78,293.73,294.91
862,2012,311,1000,288.78,293.73,294.91
863,2012,311,1100,288.78,293.73,294.91
864,2012,311,1200,288.78,293.73,294.91
865,2012,311,1300,288.21,293.4,295.45
866,2012,311,1400,288.21,293.4,295.45
867,2012,311,1500,288.21,293.4,295.45
868,2012,311,1600,288.21,293.4,295.45
869,2012,311,1700,290.363333333,297.06,298.41333333299997
870,2012,311,1800,292.516666667,300.72,301.376666667
871,2012,311,1900,294.67,304.38,304.34
872,2012,311,2000,295.98,306.01,304.13
873,2012,311,2100,296.39,305.34,303.31
874,2012,311,2200,297.68,305.0,302.01
875,2012,311,2300,299.06,303.09,299.81
876,2012,312,0,298.21,302.5,298.14
877,2012,312,100,296.22,299.46,295.47
878,2012,312,200,294.78,297.73,294.06
879,2012,312,300,293.03,296.2,292.64
880,2012,312,400,292.46,294.86,291.46
881,2012,312,500,291.36,294.39,290.95
882,2012,312,600,290.03,292.88,290.78
883,2012,312,700,289.2,291.62,289.24
884,2012,312,800,288.63,290.73,288.98
885,2012,312,900,287.89,289.94,287.87
886,2012,312,1000,287.22,289.98,287.9
887,2012,312,1100,286.56,289.27,287.43
888,2012,312,1200,286.07,288.78,287.4
889,2012,312,1300,285.98,288.24,286.69
890,2012,312,1400,285.3,288.09,286.04
891,2012,312,1500,286.08,288.66,287.21
892,2012,312,1600,288.27,292.25,290.78
893,2012,312,1700,291.26,294.74,292.99
894,2012,312,1800,293.53,296.99,294.73
895,2012,312,1900,294.47,298.61,294.37
896,2012,312,2000,295.76,299.55,296.76
897,2012,312,2100,296.02,299.56,296.79
898,2012,312,2200,297.0,299.38,297.0
899,2012,312,2300,297.76,298.39,296.21
900,2012,313,0,297.58,296.48,294.86
901,2012,313,100,295.41,294.13,292.93
902,2012,313,200,293.15,292.95,290.78
903,2012,313,300,290.84,292.23,289.91
904,2012,313,400,289.84,291.29,289.27
905,2012,313,500,289.03,290.89,288.9
906,2012,313,600,287.92,290.04,288.86
907,2012,313,700,287.42,289.88,288.69
908,2012,313,800,286.68,289.7,288.46
909,2012,313,900,285.97,289.22,288.3
910,2012,313,1000,285.78,289.01,288.19
911,2012,313,1100,285.36,288.61,287.89
912,2012,313,1200,284.97,288.52,287.22
913,2012,313,1300,284.81,288.78,285.43
914,2012,313,1400,284.57,288.61,286.09
915,2012,313,1500,284.62,288.81,286.61
916,2012,313,1600,285.4,288.71,287.36
917,2012,313,1700,285.82,289.38,288.84
918,2012,313,1800,286.86,291.12,289.8
919,2012,313,1900,287.75,292.0,291.62
920,2012,313,2000,287.85,293.07,292.35
921,2012,313,2100,288.33,294.02,293.44
922,2012,313,2200,289.53,294.58,293.22
923,2012,313,2300,289.64,294.05,293.21
924,2012,314,0,288.16,293.12,292.08
925,2012,314,100,287.46,291.07,290.76
926,2012,314,200,287.0,289.94,289.8
927,2012,314,300,286.92,289.77,288.87
928,2012,314,400,286.47,289.08,288.56
929,2012,314,500,286.13,288.79,288.73
930,2012,314,600,286.09,288.19,288.72
931,2012,314,700,285.99,288.42,288.93
932,2012,314,800,285.92,288.71,288.98
933,2012,314,900,285.77,288.76,288.78
934,2012,314,1000,285.77,288.9,288.93
935,2012,314,1100,285.23,288.95,289.06
936,2012,314,1200,284.85,288.93,289.19
937,2012,314,1300,284.59,288.94,288.84
938,2012,314,1400,284.4,288.55,287.97
939,2012,314,1500,284.65,288.32,287.88
940,2012,314,1600,285.61,288.6,288.43
941,2012,314,1700,286.71,289.76,290.8
942,2012,314,1800,287.13,289.91,290.97
943,2012,314,1900,288.25,290.93,291.38
944,2012,314,2000,288.04,291.66,291.55
945,2012,314,2100,285.99,291.07,291.69
946,2012,314,2200,285.64,290.58,291.47
947,2012,314,2300,285.47,289.56,291.35
948,2012,315,0,285.4,289.15,290.85
949,2012,315,100,284.83,288.87,290.27
950,2012,315,200,283.45,288.67,290.05
951,2012,315,300,283.12,288.67,289.77
952,2012,315,400,282.58,288.38,289.33
953,2012,315,500,281.88,288.63,289.05
954,2012,315,600,281.67,288.44,288.67
955,2012,315,700,281.36,288.24,288.21
956,2012,315,800,281.04,287.9,288.11
957,2012,315,900,280.92,287.45,287.6
958,2012,315,1000,280.84,286.88,287.4
959,2012,315,1100,280.56,286.17,287.5
960,2012,315,1200,280.15,285.65,287.4
961,2012,315,1300,279.89,285.55,287.14
962,2012,315,1400,279.16,285.87,287.2
963,2012,315,1500,279.07,285.84,287.15
964,2012,315,1600,281.19,286.98,288.0
965,2012,315,1700,283.67,287.87,288.64
966,2012,315,1800,284.86,288.57,289.18
967,2012,315,1900,285.69,289.35,289.39
968,2012,315,2000,285.95,289.9,289.26
969,2012,315,2100,286.34,289.9,289.2
970,2012,315,2200,286.52,289.98,289.22
971,2012,315,2300,286.12,289.57,288.88
972,2012,316,0,285.6,288.82,288.36
973,2012,316,100,284.51,287.56,287.52
974,2012,316,200,283.23,287.02,286.71
975,2012,316,300,282.57,286.42,285.69
976,2012,316,400,282.31,285.91,285.95
977,2012,316,500,281.85,285.56,285.82
978,2012,316,600,281.62,284.91,285.89
979,2012,316,700,281.29,284.26,285.84
980,2012,316,800,280.91,283.43,285.48
981,2012,316,900,280.98,282.83,285.39
982,2012,316,1000,281.14,281.97,285.26
983,2012,316,1100,280.55,281.45,285.13
984,2012,316,1200,280.66,281.4,285.05
985,2012,316,1300,280.22,280.87,284.79
986,2012,316,1400,280.76,280.2,284.5
987,2012,316,1500,280.87,280.26,284.82
988,2012,316,1600,282.58,283.68,286.17
989,2012,316,1700,284.52,286.31,287.83
990,2012,316,1800,285.86,287.53,288.21
991,2012,316,1900,286.29,288.52,289.19
992,2012,316,2000,286.86,289.0,289.25
993,2012,316,2100,286.92,289.22,289.15
994,2012,316,2200,287.39,289.63,289.28
995,2012,316,2300,287.19,289.33,288.96
996,2012,317,0,286.49,288.49,287.82
997,2012,317,100,284.82,287.93,286.92
998,2012,317,200,283.65,287.23,286.88
999,2012,317,300,282.17,286.13,285.7
1000,2012,317,400,284.32,287.365,287.185
1001,2012,317,500,286.47,288.6,288.67
1002,2012,317,600,286.47,288.6,288.67
1003,2012,317,700,279.55,279.24,283.54
1004,2012,317,800,279.55,279.24,283.54
1005,2012,317,900,279.55,279.24,283.54
1006,2012,317,1000,279.55,279.24,283.54
1007,2012,317,1100,279.55,279.24,283.54
1008,2012,317,1200,279.55,279.24,283.54
1009,2012,317,1300,277.64,278.94,283.55
1010,2012,317,1400,277.64,278.94,283.55
1011,2012,317,1500,277.64,278.94,283.55
1012,2012,317,1600,279.74,283.34,283.74
1013,2012,317,1700,282.27,285.19,286.15
1014,2012,317,1800,283.52,286.77,287.33
1015,2012,317,1900,284.73,288.61,288.8
1016,2012,317,2000,286.17,290.88,290.85
1017,2012,317,2100,287.01,291.05,290.79
1018,2012,317,2200,287.71,291.6,290.43
1019,2012,317,2300,287.55,291.83,290.09
1020,2012,318,0,286.96,290.79,289.22
1021,2012,318,100,285.43,289.1,287.73
1022,2012,318,200,284.11,287.77,286.74
1023,2012,318,300,283.0,287.65,286.1
1024,2012,318,400,282.46,286.4,285.25
1025,2012,318,500,281.07,285.23,283.21
1026,2012,318,600,280.31,284.56,282.53
1027,2012,318,700,280.51,284.06,282.21
1028,2012,318,800,280.04,283.81,281.52
1029,2012,318,900,279.74,282.99,281.2
1030,2012,318,1000,279.2,283.06,281.06
1031,2012,318,1100,279.16,282.79,280.14
1032,2012,318,1200,278.94,281.98,280.63
1033,2012,318,1300,278.65,281.42,280.38
1034,2012,318,1400,278.26,281.48,280.17
1035,2012,318,1500,278.15,282.38,280.37
1036,2012,318,1600,279.93,283.54,282.8
1037,2012,318,1700,282.75,286.07,287.41
1038,2012,318,1800,284.06,289.25,289.7
1039,2012,318,1900,285.94,293.36,292.97
1040,2012,318,2000,287.08,293.75,293.63
1041,2012,318,2100,288.14,294.73,293.9
1042,2012,318,2200,288.92,294.52,293.27
1043,2012,318,2300,288.87,293.63,292.67
1044,2012,319,0,288.55,292.55,291.43
1045,2012,319,100,286.88,290.79,289.66
1046,2012,319,200,284.93,289.68,288.34
1047,2012,319,300,283.99,288.57,286.76
1048,2012,319,400,283.2,287.28,285.83
1049,2012,319,500,282.61,286.42,284.49
1050,2012,319,600,282.0,286.17,283.98
1051,2012,319,700,281.65,286.2,282.35
1052,2012,319,800,281.47,286.27,282.62
1053,2012,319,900,281.32,285.4,282.14
1054,2012,319,1000,280.76,283.86,282.66
1055,2012,319,1100,280.35,284.82,282.56
1056,2012,319,1200,280.56,284.68,281.99
1057,2012,319,1300,279.98,284.31,281.24
1058,2012,319,1400,280.06,284.3,280.77
1059,2012,319,1500,280.65,285.3,282.42
1060,2012,319,1600,282.57,288.28,287.87
1061,2012,319,1700,284.48,288.92,290.18
1062,2012,319,1800,286.57,292.94,293.24
1063,2012,319,1900,288.36,296.32,295.99
1064,2012,319,2000,289.25,298.41,297.69
1065,2012,319,2100,290.47,298.6,298.07
1066,2012,319,2200,291.36,297.88,297.83
1067,2012,319,2300,291.39,297.52,296.09
1068,2012,320,0,290.54,295.84,295.9
1069,2012,320,100,289.44,293.61,291.64
1070,2012,320,200,288.63,292.89,290.8
1071,2012,320,300,287.86,291.71,289.25
1072,2012,320,400,287.34,290.79,288.28
1073,2012,320,500,285.94,289.37,286.76
1074,2012,320,600,285.52,290.07,286.64
1075,2012,320,700,284.66,289.7,284.31
1076,2012,320,800,284.33,287.41,283.79
1077,2012,320,900,284.32,287.1,283.64
1078,2012,320,1000,284.2,285.5,283.21
1079,2012,320,1100,283.77,285.16,282.8
1080,2012,320,1200,283.64,284.62,282.54
1081,2012,320,1300,283.95,284.43,282.19
1082,2012,320,1400,283.66,284.39,281.91
1083,2012,320,1500,283.52,285.16,283.71
1084,2012,320,1600,285.32,288.2,288.26
1085,2012,320,1700,286.46,288.46,289.72
1086,2012,320,1800,287.79,292.56,292.42
1087,2012,320,1900,289.65,296.57,296.04
1088,2012,320,2000,290.73,297.32,295.55
1089,2012,320,2100,291.65,296.72,295.2
1090,2012,320,2200,292.15,296.08,294.8
1091,2012,320,2300,292.44,294.65,293.68
1092,2012,321,0,291.48,293.6,292.06
1093,2012,321,100,289.82,291.45,290.37
1094,2012,321,200,288.41,290.53,288.61
1095,2012,321,300,287.31,289.09,288.05
1096,2012,321,400,289.28,293.165,291.84
1097,2012,321,500,291.25,297.24,295.63
1098,2012,321,600,291.25,297.24,295.63
1099,2012,321,700,284.65,285.1,287.88
1100,2012,321,800,284.65,285.1,287.88
1101,2012,321,900,284.65,285.1,287.88
1102,2012,321,1000,284.65,285.1,287.88
1103,2012,321,1100,284.65,285.1,287.88
1104,2012,321,1200,284.65,285.1,287.88
1105,2012,321,1300,283.05,286.13,289.25
1106,2012,321,1400,283.05,286.13,289.25
1107,2012,321,1500,283.05,286.13,289.25
1108,2012,321,1600,283.05,286.13,289.25
1109,2012,321,1700,283.05,286.13,289.25
1110,2012,321,1800,283.05,286.13,289.25
1111,2012,321,1900,283.05,286.13,289.25
1112,2012,321,2000,292.53,292.62,293.15
1113,2012,321,2100,292.53,292.62,293.15
1114,2012,321,2200,292.53,292.62,293.15
1115,2012,321,2300,292.53,292.62,293.15
1116,2012,322,0,292.53,292.62,293.15
1117,2012,322,100,292.53,292.62,293.15
1118,2012,322,200,292.53,292.62,293.15
1119,2012,322,300,292.53,292.62,293.15
1120,2012,322,400,292.53,292.62,293.15
1121,2012,322,500,292.53,292.62,293.15
1122,2012,322,600,292.53,292.62,293.15
1123,2012,322,700,285.98,287.54,288.11
1124,2012,322,800,285.98,287.54,288.11
1125,2012,322,900,285.98,287.54,288.11
1126,2012,322,1000,285.98,287.54,288.11
1127,2012,322,1100,285.06,287.35,285.18
1128,2012,322,1200,284.87,286.58,285.22
1129,2012,322,1300,284.81,286.54,284.89
1130,2012,322,1400,285.25,286.42,285.04
1131,2012,322,1500,285.65,287.08,286.33
1132,2012,322,1600,285.6,287.86,289.54
1133,2012,322,1700,286.13,289.38,291.38
1134,2012,322,1800,287.35,290.34,293.81
1135,2012,322,1900,288.81,291.1,295.01
1136,2012,322,2000,289.71,292.02,295.65
1137,2012,322,2100,289.44,293.45,295.69
1138,2012,322,2200,288.41,293.77,295.1
1139,2012,322,2300,288.25,293.06,294.41
1140,2012,323,0,288.04,292.035,292.92
1141,2012,323,100,287.83,291.01,291.43
1142,2012,323,200,287.52,290.59,290.58
1143,2012,323,300,287.43,290.36,290.11
1144,2012,323,400,287.34,290.09,289.11
1145,2012,323,500,287.06,290.03,288.56
1146,2012,323,600,287.03,289.89,287.81
1147,2012,323,700,287.15,289.8,287.57
1148,2012,323,800,287.23,289.29,287.93
