,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
5074,2016,284,1100,284.52,64.0,961.0,0.0,F
4430,2015,35,600,281.57,79.0,1032.0,0.0,F
1941,2017,144,2200,296.54,63.0,1011.0,3.0,F
4699,2016,130,1900,292.1,68.0,1016.0,3.0,F
4296,2017,205,1300,293.22,77.0,1012.0,0.0,F
175,2015,234,2000,301.94,64.0,1014.0,4.0,T
4747,2016,152,1600,290.49,77.0,1013.0,0.0,F
119,2015,360,2000,286.31,9.0,1025.0,4.0,T
5178,2013,175,600,291.02,72.0,1011.0,0.0,F
1611,2013,148,1200,287.62,79.0,1014.0,1.0,F
5640,2012,300,2200,298.09,26.0,1014.0,1.0,F
1619,2015,215,2300,303.15,61.0,1012.0,5.0,F
3994,2015,199,1200,291.72,82.0,1012.0,0.0,F
4181,2016,292,100,287.87,94.0,959.0,0.0,F
1194,2014,187,500,295.77,78.0,1017.0,2.0,F
1339,2014,94,900,283.78,76.0,1017.0,0.0,F
532,2017,317,2200,295.26,36.0,1019.0,1.0,F
5492,2015,265,1900,301.43,61.0,1014.0,3.0,F
1410,2016,185,1600,293.69,64.0,1018.0,2.0,F
128,2014,110,1200,286.4,82.0,1017.0,0.0,T
595,2014,160,2000,297.62,49.0,1006.0,1.0,F
4314,2015,326,1600,288.13,20.0,1015.0,1.0,F
538,2017,292,2100,296.72,60.0,1012.0,1.0,F
1472,2015,339,200,285.08,72.0,1025.0,0.0,F
3493,2017,132,2200,294.6,68.0,1015.0,5.0,F
3579,2012,342,2300,291.54,63.0,1012.0,0.0,F
1908,2015,257,700,295.0,83.0,1009.0,2.0,F
1945,2016,68,300,284.43,62.0,1008.0,2.0,F
1174,2014,61,0,285.17,87.0,1010.0,0.0,F
3301,2016,152,0,296.74,68.0,1014.0,6.0,F
743,2014,71,200,292.47,55.0,1013.0,1.0,F
432,2015,231,1000,293.01,83.0,1013.0,2.0,F
424,2014,135,1500,299.5,12.0,1017.0,0.0,F
3369,2013,337,900,282.95,75.0,1012.0,1.0,F
3555,2016,177,1700,297.47,64.0,1012.0,2.0,F
1119,2014,180,1900,300.28,54.0,1018.0,1.0,F
599,2013,107,1400,284.08,75.0,1012.0,0.0,F
1958,2017,155,0,298.62,68.0,1012.0,6.0,F
5788,2016,269,1000,292.52,29.0,1015.0,0.0,F
1582,2015,83,200,289.33,55.0,1031.0,1.0,F
5495,2016,142,1500,287.92,67.0,1015.0,1.0,F
478,2017,134,600,288.98,72.0,1011.0,1.0,F
3425,2014,269,200,297.58,57.0,1024.0,1.0,F
887,2014,294,1000,283.27,88.0,1025.0,1.0,F
4119,2013,213,1300,288.07,95.0,1019.0,1.0,F
4729,2015,73,2100,299.96,18.0,1031.0,1.0,F
1026,2013,87,2300,292.2,64.0,1014.0,3.0,F
582,2014,323,600,280.68,43.0,1033.0,1.0,F
5641,2015,339,2300,293.36,22.0,1029.0,2.0,F
1726,2017,112,500,294.84,46.0,1011.0,1.0,F
3004,2016,13,400,285.57,64.0,1021.0,2.0,F
4899,2014,84,2200,290.6,63.0,1014.0,0.0,F
5284,2017,85,1700,287.48,77.0,1018.0,0.0,F
4667,2013,251,100,303.74,47.0,985.0,1.0,F
1400,2016,26,800,285.03,50.0,1021.0,1.0,F
82,2013,360,1600,286.19,22.0,1020.0,1.0,T
2120,2012,277,1500,295.15,56.0,1010.0,0.0,F
5285,2013,38,2300,289.28,55.0,1017.0,0.0,F
4506,2013,298,700,281.86,89.0,1030.0,0.0,F
948,2017,122,1800,298.86,33.0,1013.0,1.0,F
2809,2017,103,1200,280.94,90.0,1029.0,0.0,F
5329,2013,189,0,298.98,57.0,1008.0,3.0,F
4039,2017,175,2200,299.18,68.0,1013.0,5.0,F
3918,2016,285,200,291.38,49.0,962.0,0.0,F
3027,2014,39,2300,290.02,63.0,1023.0,0.0,F
5225,2014,158,1400,289.04,87.0,1011.0,1.0,F
934,2015,122,0,297.85,25.0,1024.0,1.0,F
5711,2014,323,1700,285.95,29.0,1033.0,0.0,F
872,2013,280,100,299.71,15.0,1013.0,1.0,F
4277,2014,235,800,288.34,88.0,1027.0,0.0,F
799,2017,295,2100,304.92,11.0,1019.0,1.0,F
4230,2013,55,1000,280.5,70.0,1021.0,0.0,F
801,2016,20,1200,286.71,96.0,1022.0,1.0,F
2258,2013,146,500,289.39,82.0,1013.0,0.0,F
2602,2017,210,1500,292.13,77.0,1015.0,1.0,F
5452,2015,281,2000,304.61,45.0,1015.0,3.0,F
4684,2013,188,300,294.74,76.0,1009.0,1.0,F
4766,2016,93,2100,296.6,52.0,1020.0,3.0,F
1804,2014,177,700,292.38,73.0,1010.0,0.0,F
3203,2013,193,1400,293.25,84.0,1019.0,1.0,F
2464,2014,285,800,285.55,85.0,1025.0,0.0,F
5877,2015,272,1700,296.89,57.0,1021.0,1.0,F
5374,2015,131,1300,284.37,78.0,1025.0,0.0,F
990,2014,264,1300,286.59,90.0,1027.0,0.0,F
3527,2015,86,400,291.06,35.0,1030.0,0.0,F
37,2013,271,200,294.19,35.0,1012.0,1.0,T
348,2014,116,1600,286.3,47.0,1011.0,0.0,F
5259,2015,342,2200,298.84,31.0,1016.0,2.0,F
1944,2013,326,1200,284.5,65.0,1010.0,1.0,F
2711,2016,115,1000,286.22,77.0,1013.0,2.0,F
1224,2014,92,1600,284.12,66.0,1016.0,0.0,F
5151,2017,314,600,289.68,82.0,1016.0,0.0,F
4108,2017,257,1400,290.22,72.0,1013.0,1.0,F
5083,2014,8,900,283.43,42.0,1018.0,0.0,F
5746,2013,212,1300,287.95,88.0,1014.0,0.0,F
5264,2013,170,1900,296.44,54.0,1012.0,1.0,F
3466,2015,355,200,284.08,54.0,1022.0,2.0,F
1071,2017,102,2100,294.4,59.0,1017.0,5.0,F
3856,2012,322,200,292.62,34.0,1000.0,2.0,F
2612,2017,67,1700,292.68,30.0,1019.0,1.0,F
5041,2015,48,1200,277.73,85.0,1031.0,0.0,F
4391,2016,360,1000,279.3,81.0,1015.0,1.0,F
2554,2016,133,1300,286.78,82.0,1016.0,0.0,F
5430,2016,355,1900,293.35,11.0,1023.0,2.0,F
1215,2014,185,1600,295.36,78.0,1013.0,1.0,F
5570,2017,153,500,291.0,82.0,1012.0,2.0,F
3260,2012,356,700,280.97,31.0,1025.0,0.0,F
4468,2016,141,1700,290.68,59.0,1011.0,6.0,F
269,2012,300,1900,296.56,19.0,1017.0,7.0,F
888,2017,48,1700,282.82,96.0,951.0,3.0,F
3532,2016,75,100,292.31,46.0,1017.0,7.0,F
2758,2016,36,2300,296.57,11.0,1024.0,2.0,F
3049,2014,39,100,287.06,67.0,1020.0,2.0,F
4311,2017,328,2300,301.21,32.0,1011.0,0.0,F
602,2014,291,1900,293.82,58.0,1025.0,0.0,F
4319,2017,77,2300,294.81,63.0,1017.0,3.0,F
4250,2016,31,400,287.61,83.0,1017.0,0.0,F
2837,2016,355,2000,295.71,11.0,1022.0,1.0,F
4571,2015,46,1200,279.33,55.0,1029.0,1.0,F
173,2013,197,1500,295.15,60.0,1012.0,1.0,T
2757,2012,282,2100,297.68,54.0,1012.0,0.0,F
5863,2015,139,1300,281.65,89.0,1030.0,1.0,F
3985,2017,38,1100,287.39,93.0,1019.0,1.0,F
4424,2017,224,100,302.07,78.0,1010.0,5.0,F
3716,2013,173,1900,297.44,54.0,1024.0,1.0,F
1414,2015,30,1600,283.98,84.0,1028.0,1.0,F
1112,2016,76,2000,297.99,23.0,1021.0,2.0,F
3179,2016,264,1900,303.06,41.0,1012.0,1.0,F
3281,2016,361,100,283.65,40.0,1019.0,2.0,F
1454,2013,203,0,295.18,73.0,1009.0,1.0,F
2802,2013,264,2100,292.36,71.0,1023.0,1.0,F
2605,2014,101,2200,297.42,53.0,1012.0,1.0,F
4799,2015,324,2300,299.96,20.0,1012.0,3.0,F
2953,2013,104,800,286.19,82.0,1013.0,0.0,F
149,2013,253,2100,298.88,49.0,1009.0,1.0,T
2740,2016,113,1800,294.54,63.0,1015.0,3.0,F
4941,2017,261,900,290.99,82.0,1014.0,0.0,F
1460,2012,324,1500,288.16,93.0,1019.0,0.0,F
4226,2014,162,1300,290.2,82.0,1012.0,0.0,F
1724,2016,258,700,287.48,68.0,1017.0,0.0,F
2917,2016,313,2300,302.97,24.0,1016.0,3.0,F
2115,2016,318,2100,302.95,23.0,1017.0,3.0,F
3478,2015,275,900,291.4,83.0,1013.0,1.0,F
562,2015,68,0,292.17,34.0,1027.0,1.0,F
3611,2016,38,300,291.48,20.0,1021.0,1.0,F
1198,2016,16,1500,283.16,93.0,1022.0,1.0,F
1872,2016,331,500,287.0,67.0,1017.0,1.0,F
1358,2013,204,200,293.25,79.0,1012.0,0.0,F
1147,2017,331,1500,287.93,87.0,1016.0,2.0,F
2352,2016,66,1400,285.68,95.0,1020.0,2.0,F
4117,2014,312,1200,279.29,74.0,1031.0,0.0,F
1638,2012,350,900,281.1,81.0,1008.0,0.0,F
5403,2016,318,1700,295.68,23.0,1019.0,1.0,F
813,2013,301,300,287.67,76.0,1022.0,1.0,F
3874,2015,32,100,289.09,42.0,1026.0,2.0,F
2307,2014,166,1300,289.96,84.0,1010.0,1.0,F
5465,2016,143,1200,283.84,76.0,1017.0,1.0,F
2157,2017,155,100,297.7,77.0,1012.0,4.0,F
1383,2013,96,300,289.54,82.0,1017.0,3.0,F
5761,2012,352,500,285.7,47.0,1018.0,0.0,F
5088,2014,81,400,286.81,71.0,1015.0,0.0,F
3487,2015,33,2300,295.03,28.0,1031.0,1.0,F
1408,2017,129,2300,293.4,59.0,1014.0,3.0,F
3459,2014,306,1500,281.78,76.0,1029.0,0.0,F
2455,2015,192,1700,295.69,64.0,1015.0,2.0,F
489,2012,332,700,287.65,87.0,1015.0,0.0,F
596,2013,302,300,283.68,85.0,1024.0,1.0,F
180,2013,231,500,293.43,67.0,1012.0,0.0,T
3494,2017,253,900,292.94,88.0,1014.0,1.0,F
976,2015,326,0,303.08,9.0,1012.0,1.0,F
2200,2013,213,2300,295.76,53.0,1015.0,1.0,F
1446,2014,187,600,295.35,66.0,1015.0,0.0,F
4532,2016,288,600,284.3,87.0,962.0,0.0,F
3116,2013,144,1200,288.33,72.0,1010.0,0.0,F
3736,2013,50,0,289.51,59.0,1014.0,0.0,F
1642,2013,342,1500,275.45,86.0,1020.0,1.0,F
4542,2016,133,300,291.44,72.0,1016.0,0.0,F
5048,2015,217,100,303.12,47.0,1012.0,8.0,F
4050,2017,229,900,291.76,82.0,1015.0,0.0,F
2139,2013,264,1000,287.63,88.0,1017.0,0.0,F
2850,2013,102,1300,285.21,66.0,1012.0,0.0,F
4361,2015,57,1000,276.53,86.0,1029.0,1.0,F
3680,2013,57,400,285.43,54.0,1020.0,0.0,F
5522,2015,361,2100,287.91,12.0,1022.0,2.0,F
2089,2014,126,2100,291.34,47.0,1011.0,1.0,F
4283,2016,283,0,301.94,14.0,959.0,1.0,F
1514,2016,1,1000,278.97,33.0,1019.0,1.0,F
30,2015,103,1500,286.9,66.0,1030.0,1.0,T
4782,2015,328,2300,290.89,48.0,1019.0,1.0,F
5100,2013,266,1700,291.43,63.0,1025.0,1.0,F
2330,2016,114,2100,296.37,35.0,1016.0,6.0,F
248,2017,9,1600,285.61,93.0,1021.0,1.0,F
5709,2015,162,1300,288.74,92.0,1023.0,1.0,F
726,2013,136,800,288.37,86.0,1013.0,0.0,F
3422,2016,69,1800,290.97,59.0,1017.0,1.0,F
2235,2015,346,2200,290.8,22.0,1015.0,3.0,F
3150,2017,105,2000,295.5,37.0,1015.0,5.0,F
3130,2014,44,1300,284.95,81.0,1017.0,0.0,F
3878,2016,24,1600,281.63,93.0,1019.0,1.0,F
2886,2015,99,300,284.06,51.0,1028.0,1.0,F
2950,2015,340,2100,296.01,9.0,1023.0,1.0,F
2974,2017,17,1300,280.97,93.0,1018.0,1.0,F
3965,2013,195,400,294.01,71.0,1012.0,0.0,F
2584,2015,269,400,299.06,83.0,1010.0,2.0,F
4630,2014,12,1300,284.27,84.0,1016.0,1.0,F
4746,2015,18,1200,281.88,52.0,1037.0,1.0,F
1581,2015,227,200,304.02,54.0,1011.0,4.0,F
5621,2015,308,1700,286.08,62.0,1014.0,1.0,F
179,2013,134,1400,293.17,48.0,1015.0,0.0,T
4437,2016,354,900,281.4,45.0,1023.0,1.0,F
5156,2013,240,2300,303.57,49.0,1018.0,1.0,F
1245,2013,266,0,296.47,44.0,1007.0,1.0,F
2391,2015,183,1500,296.22,77.0,1016.0,1.0,F
1788,2015,279,1900,296.65,53.0,1020.0,3.0,F
4197,2014,362,2000,284.84,25.0,1037.0,1.0,F
3261,2014,182,100,300.95,54.0,1008.0,1.0,F
2395,2013,200,1600,295.38,46.0,1015.0,1.0,F
5632,2014,358,2000,292.0,35.0,1030.0,1.0,F
2874,2014,64,1400,285.12,93.0,1017.0,0.0,F
2130,2013,248,600,298.68,47.0,1012.0,0.0,F
2820,2016,232,1600,297.76,63.0,1013.0,1.0,F
598,2017,29,1400,280.86,52.0,1026.0,1.0,F
47,2014,50,1700,285.99,82.0,1016.0,0.0,T
1953,2017,222,800,294.08,77.0,1013.0,0.0,F
2126,2016,122,1000,285.64,77.0,1011.0,1.0,F
2250,2014,97,100,296.41,30.0,1016.0,1.0,F
5278,2017,293,1900,293.65,64.0,1014.0,4.0,F
4338,2015,357,500,283.1,89.0,1014.0,1.0,F
1802,2014,233,700,289.58,83.0,1026.0,0.0,F
2721,2014,38,1400,282.5,87.0,1019.0,0.0,F
5823,2013,264,800,288.29,78.0,1010.0,1.0,F
2989,2014,259,400,300.39,50.0,1021.0,0.0,F
1082,2017,4,1100,281.85,93.0,1019.0,6.0,F
3905,2016,346,1000,288.4,93.0,1019.0,1.0,F
225,2012,309,1100,285.63,93.0,1015.0,0.0,T
4397,2013,20,1500,284.02,23.0,1021.0,0.0,F
575,2013,124,100,301.29,14.0,1016.0,1.0,F
1353,2015,261,100,297.6,53.0,1012.0,4.0,F
4092,2016,268,0,298.59,43.0,1013.0,0.0,F
874,2013,338,200,287.36,77.0,1006.0,1.0,F
187,2014,284,800,284.93,83.0,1027.0,0.0,T
568,2017,67,2000,298.14,18.0,1018.0,3.0,F
5887,2015,315,2300,292.12,17.0,1028.0,0.0,F
2967,2014,12,500,286.71,67.0,1016.0,1.0,F
1280,2013,250,1600,298.39,50.0,1024.0,1.0,F
301,2017,74,2100,298.58,64.0,1019.0,5.0,F
4282,2013,300,1700,290.21,65.0,1026.0,0.0,F
2556,2017,19,1200,284.31,93.0,1015.0,3.0,F
2542,2014,52,600,288.9,67.0,1015.0,0.0,F
1671,2013,310,500,279.09,33.0,1034.0,1.0,F
903,2016,44,800,287.18,75.0,1020.0,1.0,F
3498,2013,204,1400,291.86,89.0,1014.0,1.0,F
1151,2015,296,2000,298.37,40.0,1027.0,0.0,F
1967,2012,335,1600,287.04,78.0,1004.0,1.0,F
5778,2016,235,600,293.93,77.0,1012.0,3.0,F
5701,2017,97,700,287.32,87.0,1018.0,2.0,F
662,2017,292,1700,292.79,64.0,1013.0,1.0,F
4423,2015,86,0,297.45,26.0,1030.0,0.0,F
4329,2016,299,2300,295.53,54.0,963.0,1.0,F
2855,2015,136,1300,280.34,84.0,1027.0,0.0,F
4388,2014,189,800,294.28,70.0,1010.0,0.0,F
5138,2017,300,2300,301.76,34.0,1011.0,2.0,F
1507,2013,308,500,281.15,93.0,1023.0,0.0,F
4710,2016,213,1000,294.82,83.0,1012.0,0.0,F
1328,2016,10,100,286.23,82.0,1022.0,4.0,F
4098,2017,217,100,302.58,51.0,1012.0,2.0,F
2401,2017,113,1900,297.49,49.0,1012.0,1.0,F
5970,2013,286,900,287.44,74.0,1013.0,1.0,F
5532,2014,188,1800,300.76,47.0,1011.0,1.0,F
1270,2012,349,1700,286.22,87.0,1009.0,0.0,F
2416,2013,150,800,290.54,88.0,1009.0,4.0,F
3741,2014,128,2200,293.5,53.0,1015.0,3.0,F
1390,2016,250,500,291.36,82.0,1009.0,2.0,F
4080,2015,303,700,293.62,25.0,1008.0,6.0,F
945,2015,225,2100,306.81,31.0,1012.0,6.0,F
555,2015,153,200,293.59,56.0,1027.0,1.0,F
746,2013,176,1900,293.37,71.0,1014.0,1.0,F
3816,2015,324,1400,280.23,69.0,1021.0,0.0,F
2373,2016,359,900,285.05,93.0,1006.0,5.0,F
5648,2016,217,1800,302.3,51.0,1011.0,1.0,F
5418,2017,299,1100,292.98,37.0,1011.0,0.0,F
1063,2013,135,700,292.88,44.0,1013.0,0.0,F
5170,2016,74,1600,287.36,85.0,1020.0,1.0,F
1777,2013,101,1400,285.0,71.0,1018.0,0.0,F
1286,2017,84,100,291.65,63.0,1022.0,7.0,F
533,2013,268,900,290.13,89.0,1009.0,0.0,F
2301,2013,189,1700,296.46,71.0,1010.0,1.0,F
4279,2016,349,1300,283.76,93.0,1019.0,1.0,F
2930,2017,308,1300,286.21,82.0,1015.0,0.0,F
4256,2017,310,900,287.64,77.0,1018.0,0.0,F
98,2013,235,1500,294.26,50.0,1013.0,0.0,T
2274,2016,112,300,295.82,30.0,1012.0,3.0,F
1822,2014,134,200,302.73,13.0,1014.0,3.0,F
4487,2016,355,600,284.31,20.0,1023.0,1.0,F
2145,2017,28,300,285.74,35.0,1031.0,1.0,F
2836,2013,264,2200,294.37,64.0,1022.0,1.0,F
1651,2015,317,2100,297.33,8.0,1015.0,2.0,F
4632,2017,327,1400,290.2,32.0,1016.0,2.0,F
3786,2012,334,2300,290.73,63.0,1020.0,0.0,F
5610,2015,160,1300,292.06,72.0,1023.0,1.0,F
5270,2014,238,1800,295.52,67.0,1026.0,1.0,F
661,2012,287,2100,293.64,46.0,1019.0,1.0,F
5537,2013,277,1000,289.03,87.0,1012.0,1.0,F
2459,2017,90,300,290.42,63.0,1007.0,4.0,F
4459,2013,212,1400,289.29,86.0,1017.0,0.0,F
2700,2016,335,800,283.63,58.0,1019.0,1.0,F
1241,2017,150,2000,293.16,64.0,1013.0,1.0,F
674,2014,7,1600,282.42,27.0,1004.0,1.0,F
3864,2014,241,2300,304.95,33.0,1022.0,1.0,F
174,2013,122,1200,288.18,77.0,1013.0,1.0,T
4240,2013,251,2000,300.89,75.0,1010.0,1.0,F
3147,2016,300,2300,297.7,38.0,962.0,1.0,F
5710,2014,204,1900,302.3,54.0,1016.0,4.0,F
4859,2016,75,1200,285.27,100.0,1018.0,2.0,F
4937,2016,149,1200,288.42,77.0,1011.0,1.0,F
574,2014,34,2300,287.86,48.0,1012.0,2.0,F
3106,2012,290,100,298.56,44.0,1014.0,3.0,F
5642,2015,313,2000,291.07,68.0,1015.0,8.0,F
5571,2015,215,1600,297.0,69.0,1013.0,1.0,F
477,2015,248,900,290.12,73.0,1012.0,2.0,F
4836,2013,46,400,284.55,71.0,1021.0,0.0,F
4653,2015,67,1300,278.23,47.0,1029.0,1.0,F
1490,2014,185,700,291.25,83.0,1026.0,0.0,F
405,2014,283,1200,284.17,81.0,1027.0,0.0,F
249,2017,322,1900,293.38,43.0,1021.0,1.0,F
458,2017,243,700,298.86,57.0,1007.0,0.0,F
2432,2014,130,700,288.15,79.0,1013.0,0.0,F
2037,2014,236,1500,290.45,61.0,1024.0,1.0,F
5764,2015,16,900,275.14,80.0,1037.0,1.0,F
4478,2013,12,2100,285.49,24.0,1019.0,2.0,F
4650,2016,56,100,298.64,13.0,1017.0,2.0,F
5758,2017,292,1600,291.51,73.0,1013.0,2.0,F
1637,2015,261,1200,289.86,82.0,1011.0,0.0,F
1881,2017,312,1300,286.65,82.0,1017.0,1.0,F
4586,2017,66,200,288.33,36.0,1021.0,3.0,F
2146,2013,260,1700,293.24,81.0,1007.0,1.0,F
5254,2014,295,1700,289.39,66.0,1028.0,1.0,F
4188,2014,157,1200,288.4,72.0,1008.0,0.0,F
5595,2017,289,1100,290.98,43.0,1018.0,0.0,F
4955,2017,5,1800,286.27,93.0,1017.0,1.0,F
5927,2016,233,500,293.79,78.0,1012.0,0.0,F
5600,2015,45,400,286.23,41.0,1030.0,0.0,F
1863,2017,32,2200,292.59,67.0,1018.0,4.0,F
884,2014,179,1200,292.13,82.0,1008.0,0.0,F
3959,2015,355,1200,279.12,70.0,1022.0,1.0,F
1845,2013,186,1900,299.69,49.0,1010.0,1.0,F
4360,2013,88,1900,291.61,64.0,1017.0,1.0,F
4496,2016,110,300,296.01,37.0,1016.0,2.0,F
3946,2016,184,1900,299.84,60.0,1016.0,3.0,F
1430,2017,188,2200,306.61,54.0,1011.0,4.0,F
3187,2016,1,2100,289.35,13.0,1019.0,1.0,F
4043,2014,352,800,277.09,95.0,1034.0,1.0,F
4840,2013,233,2200,301.09,38.0,1011.0,0.0,F
806,2017,72,600,287.91,93.0,1017.0,1.0,F
508,2016,292,1900,295.63,46.0,959.0,1.0,F
5227,2017,96,600,289.88,87.0,1017.0,0.0,F
3650,2016,185,700,290.81,77.0,1017.0,0.0,F
3080,2013,248,1700,303.09,40.0,1013.0,1.0,F
4716,2017,115,2200,295.45,43.0,1012.0,6.0,F
2483,2013,161,1600,289.8,85.0,1013.0,0.0,F
5993,2013,9,100,288.77,44.0,1015.0,0.0,F
660,2016,171,1500,301.51,32.0,1017.0,0.0,F
246,2016,245,2000,302.4,43.0,1025.0,1.0,F
4965,2014,31,1300,285.33,92.0,1014.0,0.0,F
3364,2013,334,400,286.37,85.0,1021.0,1.0,F
1351,2013,209,1600,293.8,73.0,1016.0,1.0,F
3955,2012,300,2100,297.97,17.0,1015.0,3.0,F
1185,2014,267,1500,294.41,54.0,1026.0,0.0,F
5505,2017,244,2100,310.61,41.0,1008.0,3.0,F
4871,2015,321,1500,280.47,49.0,1023.0,0.0,F
3539,2017,161,1000,290.07,87.0,1012.0,0.0,F
2400,2017,151,1700,289.65,77.0,1013.0,1.0,F
4153,2014,138,400,292.71,79.0,1009.0,1.0,F
804,2017,201,1000,294.07,83.0,1015.0,0.0,F
4608,2016,261,300,293.66,77.0,1013.0,3.0,F
3971,2017,185,100,302.35,60.0,1015.0,4.0,F
3264,2015,94,500,285.18,34.0,1028.0,0.0,F
2208,2012,321,900,285.1,40.0,998.0,0.0,F
5473,2015,121,1200,289.6,44.0,1024.0,0.0,F
160,2014,319,1100,279.58,92.0,1029.0,1.0,T
5471,2015,203,2000,299.75,61.0,1013.0,5.0,F
4368,2017,284,700,290.5,82.0,1012.0,0.0,F
1876,2016,326,1900,289.94,68.0,1015.0,1.0,F
668,2015,357,600,286.73,87.0,1008.0,4.0,F
2270,2016,195,1600,297.99,71.0,1014.0,1.0,F
4090,2014,2,1800,292.13,27.0,1004.0,1.0,F
5084,2014,109,1500,287.92,72.0,1015.0,0.0,F
3642,2017,213,1600,294.86,73.0,1012.0,0.0,F
398,2015,128,1500,281.34,93.0,1025.0,1.0,F
1942,2016,155,0,303.25,68.0,1013.0,3.0,F
5252,2016,250,1300,288.65,82.0,1011.0,0.0,F
4642,2012,354,1800,287.28,87.0,1012.0,0.0,F
4909,2015,172,600,293.55,55.0,1024.0,0.0,F
3025,2016,170,100,302.13,34.0,1015.0,2.0,F
4780,2017,15,1200,283.47,93.0,1016.0,3.0,F
5106,2016,110,800,290.98,52.0,1016.0,1.0,F
608,2012,313,900,289.22,82.0,1018.0,0.0,F
1004,2017,312,200,293.89,49.0,1017.0,0.0,F
1186,2016,359,700,284.3,100.0,1008.0,4.0,F
5241,2017,110,100,294.42,68.0,1018.0,4.0,F
1234,2015,131,100,295.08,46.0,1025.0,1.0,F
2728,2012,292,1800,303.3,17.0,1008.0,0.0,F
1075,2014,69,100,297.84,10.0,1017.0,3.0,F
1349,2013,280,2000,299.18,16.0,1026.0,1.0,F
3707,2013,302,1900,285.43,80.0,1028.0,1.0,F
3745,2015,1,900,268.92,60.0,1031.0,1.0,F
5348,2016,314,700,292.06,63.0,1017.0,1.0,F
2649,2017,51,0,284.49,92.0,962.0,1.0,F
3073,2012,347,1200,283.23,76.0,1017.0,0.0,F
5662,2016,63,1800,290.0,73.0,1019.0,1.0,F
4725,2016,150,500,289.05,77.0,1015.0,2.0,F
970,2016,348,1200,286.96,87.0,1019.0,0.0,F
5837,2014,236,200,295.06,42.0,1024.0,1.0,F
3540,2015,9,1600,285.16,61.0,1030.0,0.0,F
5627,2017,100,1200,283.56,76.0,1017.0,1.0,F
5685,2017,251,200,300.76,57.0,1009.0,3.0,F
1466,2014,96,400,288.22,29.0,1016.0,3.0,F
2585,2014,217,300,295.93,68.0,1014.0,3.0,F
5369,2016,86,1000,287.03,87.0,1010.0,2.0,F
513,2015,65,1600,280.14,35.0,1035.0,1.0,F
5419,2014,36,600,284.14,66.0,1018.0,0.0,F
4875,2017,5,100,287.94,87.0,1018.0,1.0,F
1704,2015,350,700,283.07,43.0,1020.0,1.0,F
139,2014,298,1500,290.05,53.0,1029.0,0.0,T
1498,2016,28,1700,287.34,26.0,1023.0,1.0,F
4773,2013,259,1500,293.17,79.0,1008.0,1.0,F
2311,2013,62,900,288.36,28.0,1022.0,0.0,F
5771,2013,128,800,289.05,82.0,1017.0,2.0,F
5043,2016,290,1900,293.57,65.0,962.0,1.0,F
2717,2015,106,2000,294.39,21.0,1029.0,0.0,F
5060,2013,101,500,288.96,16.0,1014.0,1.0,F
5411,2014,362,1700,278.79,36.0,1039.0,1.0,F
2368,2014,144,300,290.5,71.0,1014.0,1.0,F
1698,2014,103,1800,289.77,48.0,1016.0,1.0,F
1906,2013,355,800,281.36,27.0,998.0,1.0,F
3628,2013,119,1800,293.29,56.0,1015.0,0.0,F
411,2017,82,2200,291.95,37.0,1020.0,6.0,F
1979,2012,314,1800,289.91,75.0,1015.0,1.0,F
4741,2017,88,2100,298.68,31.0,1017.0,4.0,F
5728,2012,277,300,300.42,57.0,1009.0,0.0,F
5038,2013,248,0,305.7,30.0,1011.0,2.0,F
4498,2013,10,0,290.39,37.0,1018.0,0.0,F
4258,2014,220,1700,295.49,65.0,1026.0,1.0,F
3058,2015,267,400,297.13,78.0,1011.0,2.0,F
5162,2013,6,1700,283.01,37.0,1026.0,0.0,F
4944,2014,27,1800,289.68,59.0,1019.0,1.0,F
3156,2014,43,1200,285.01,71.0,1019.0,0.0,F
2600,2017,49,100,283.83,98.0,943.0,5.0,F
1492,2017,251,1400,292.15,88.0,1012.0,2.0,F
3884,2015,113,1000,279.7,93.0,1024.0,0.0,F
4333,2014,330,2200,298.31,13.0,1035.0,0.0,F
1719,2015,287,900,295.1,87.0,1018.0,1.0,F
2642,2013,335,1100,286.64,67.0,1020.0,1.0,F
4245,2013,36,900,284.44,87.0,1018.0,0.0,F
267,2013,264,1700,289.16,84.0,1024.0,1.0,F
4507,2017,146,1000,289.06,77.0,1014.0,3.0,F
1705,2014,68,1900,298.56,10.0,1021.0,1.0,F
3118,2012,341,900,284.92,93.0,1021.0,0.0,F
5416,2014,335,1700,285.59,93.0,1035.0,1.0,F
3681,2015,174,1500,293.29,64.0,1026.0,1.0,F
4056,2017,151,500,290.0,77.0,1013.0,5.0,F
3013,2012,355,1000,281.19,34.0,1018.0,4.0,F
2543,2016,25,1300,281.55,71.0,1018.0,1.0,F
2567,2016,227,1500,299.18,66.0,1011.0,0.0,F
2011,2013,2,900,279.12,65.0,1024.0,0.0,F
987,2015,241,800,297.02,73.0,1011.0,0.0,F
3401,2015,160,1500,293.66,66.0,1024.0,0.0,F
1623,2015,62,1700,281.11,83.0,1029.0,0.0,F
2309,2013,310,800,276.31,40.0,1035.0,1.0,F
3043,2017,217,1300,293.68,88.0,1014.0,0.0,F
2848,2017,171,100,302.5,82.0,1009.0,5.0,F
1102,2012,304,1600,290.9,45.0,1018.0,0.0,F
5215,2013,207,1200,289.39,89.0,1014.0,1.0,F
2901,2015,113,1900,289.4,65.0,1023.0,1.0,F
